Workflows	PUT	/workflows/:id
Workflows	PATCH	/workflows/:id/status
Workflows	DELETE	/workflows/:id
Workflows	GET	/workflows/:id/executions
Workflows	POST	/workflows/:id/trigger
Workflows	GET	/workflows/default
Workflows	GET	/workflows/active
Workflows	POST	/workflows/:id/duplicate
Workflows	POST	/workflows/:id/apply
Workflows	GET	/orders/:orderId/workflow-progress
Workflows	GET	/workflows/suggest
Workflows	GET	/workflows/:id/schedule-duration
Workflows	POST	/workflows/:id/validate-for-schedule
Workflows	GET	/workflows/:id/validate-geofences
Workflows	GET	/workflows/helpers/available-geofences
Workflows	GET	/workflows/helpers/geofences-by-category/:category
Workflows	GET	/workflows/helpers/available-customers
Orders	GET	/orders
Orders	GET	/orders/:id
Orders	POST	/orders
Orders	PATCH	/orders/:id
Orders	DELETE	/orders/:id
Orders	PATCH	/orders/:id/status
Orders	PATCH	/orders/:id/assign
Orders	GET	/orders/:id/tracking
Orders	POST	/orders/:id/transit-update
Orders	POST	/orders/:id/deliver
Orders	POST	/orders/:id/cancel
Orders	POST	/orders/:id/close
Orders	POST	/orders/:id/items
Orders	GET	/orders/stats
Orders	POST	/orders/import
Orders	GET	/orders/export
Orders	POST	/orders/bulk-send
Orders	GET	/orders/:id/workflow-progress
Orders	PATCH	/orders/:id/milestones/:milestoneId
Dashboard	GET	/dashboard/stats
Dashboard	GET	/dashboard/vehicles/overview
Dashboard	GET	/dashboard/shipments
Dashboard	GET	/dashboard/vehicles/on-route
Bitacora	GET	/bitacora/stats
Bitacora	GET	/bitacora/summary/vehicles
Bitacora	GET	/bitacora/summary/geofences
Bitacora	GET	/bitacora/export
Bitacora	GET	/bitacora/geofence-breaches
Bitacora	GET	/bitacora/vehicle/:vehicleId
Bitacora	GET	/bitacora
Bitacora	POST	/bitacora
Bitacora	GET	/bitacora/:id
Bitacora	PUT	/bitacora/:id/review
Bitacora	PUT	/bitacora/:id/dismiss
Bitacora	PUT	/bitacora/:id/notes
Bitacora	PUT	/bitacora/:id/assign-order
Bitacora	POST	/bitacora/:id/create-order
Bitacora	PUT	/bitacora/:id/complete
RoutePlanner	GET	/route-planner/routes
RoutePlanner	GET	/route-planner/routes/:id
RoutePlanner	POST	/route-planner/routes
RoutePlanner	PATCH	/route-planner/routes/:id/status
RoutePlanner	PATCH	/route-planner/routes/:routeId/stops/:stopId/estado
RoutePlanner	POST	/route-planner/routes/:id/stops
RoutePlanner	GET	/route-planner/routes/:id/status
RoutePlanner	POST	/route-planner/optimize
RoutePlanner	POST	/route-planner/calculate
RoutePlanner	GET	/route-planner/geocode
RoutePlanner	POST	/route-planner/routes/manual
RoutePlanner	PATCH	/route-planner/routes/:id/assign
RoutePlanner	PATCH	/route-planner/routes/:id/stops/reorder
RoutePlanner	PATCH	/route-planner/routes/:id/confirm
RoutePlanner	POST	/route-planner/routes/confirm-all
RoutePlanner	PATCH	/route-planner/routes/:id/dispatch
RoutePlanner	PATCH	/route-planner/routes/:id/reset
RoutePlanner	PATCH	/route-planner/routes/:id/revoke
RoutePlanner	DELETE	/route-planner/routes/:id
RoutePlanner	GET	/route-planner/routes/:id/calculate
RoutePlanner	GET	/route-planner/depots
RoutePlanner	GET	/route-planner/vehicles
RoutePlanner	GET	/route-planner/drivers
RoutePlanner	GET	/route-planner/route-templates
RoutePlanner	POST	/route-planner/route-templates
RoutePlanner	POST	/route-planner/whatif-scenarios
RoutePlanner	GET	/route-planner/whatif-scenarios
Finance	GET	/finance/invoices
Finance	GET	/finance/invoices/:id
Finance	POST	/finance/invoices
Finance	PATCH	/finance/invoices/:id/status
Finance	POST	/finance/invoices/:id/send
Finance	GET	/finance/payments
Finance	POST	/finance/payments
Finance	GET	/finance/payments?invoiceId=:id
Finance	GET	/finance/costs
Finance	POST	/finance/costs
Finance	PATCH	/finance/costs/:id/approve
Finance	GET	/finance/costs/by-order/:orderId
Finance	GET	/finance/costs/by-vehicle/:vehicleId
Finance	GET	/finance/rates
Finance	GET	/finance/rates/:id
Finance	GET	/finance/rates/calculate
Finance	GET	/finance/stats
Finance	GET	/finance/clientes/:id/summary
Finance	GET	/finance/aging
Finance	GET	/finance/profitability
Finance	GET	/finance/cash-flow
