REPORTS	GET	/api/reports/schedules/:id	E-15
REPORTS	POST	/api/reports/schedules	E-16
REPORTS	PUT	/api/reports/schedules/:id	E-17
REPORTS	PATCH	/api/reports/schedules/:id/toggle	E-18
REPORTS	DELETE	/api/reports/schedules/:id	E-19
REPORTS	POST	/api/reports/schedules/:id/run	E-20
REPORTS	GET	/api/reports/data/operational	E-21
REPORTS	GET	/api/reports/data/financial	E-22
REPORTS	GET	/api/reports/usage-stats	E-23
ROUTE_PLANNER	POST	/routing/optimize	E-01
ROUTE_PLANNER	POST	/routing/calculate	E-02
ROUTE_PLANNER	GET	/routing/geocode	E-03
ROUTE_PLANNER	GET	/routes	E-04
ROUTE_PLANNER	GET	/routes/:id	E-05
ROUTE_PLANNER	POST	/routes/manual	E-06
ROUTE_PLANNER	PATCH	/routes/:id/assign	E-07
ROUTE_PLANNER	PATCH	/routes/:id/stops/reorder	E-08
ROUTE_PLANNER	PATCH	/routes/:id/confirm	E-09
ROUTE_PLANNER	POST	/routes/confirm-all	E-10
ROUTE_PLANNER	PATCH	/routes/:id/dispatch	E-11
ROUTE_PLANNER	PATCH	/routes/:id/reset	E-12
ROUTE_PLANNER	PATCH	/routes/:id/revoke	E-13
ROUTE_PLANNER	DELETE	/routes/:id	E-14
ROUTE_PLANNER	GET	/routes/:id/calculate	E-15
ROUTE_PLANNER	GET	/depots	E-16
ROUTE_PLANNER	GET	/vehicles?status=available	E-17
ROUTE_PLANNER	GET	/drivers?status=available	E-18
ROUTE_PLANNER	GET	/route-templates	E-19
ROUTE_PLANNER	POST	/route-templates	E-20
ROUTE_PLANNER	POST	/whatif-scenarios	E-21
ROUTE_PLANNER	GET	/whatif-scenarios	E-22
SCHEDULING	GET	/orders	E-01
SCHEDULING	POST	/assign	E-02
SCHEDULING	POST	/unschedule	E-03
SCHEDULING	POST	/reassign	E-04
SCHEDULING	POST	/bulk-assign	E-05
SCHEDULING	GET	/calendar	E-06
SCHEDULING	GET	/timeline	E-07
SCHEDULING	GET	/conflicts	E-08
SCHEDULING	POST	/resolve-conflict	E-09
SCHEDULING	GET	/suggestions/:orderId	E-10
SCHEDULING	POST	/validate-hos	E-11
SCHEDULING	GET	/kpis	E-12
SCHEDULING	POST	/block-day	E-13
SCHEDULING	DELETE	/block-day/:id	E-14
SCHEDULING	GET	/blocked-days	E-15
SCHEDULING	POST	/auto-schedule	E-16
SCHEDULING	GET	/gantt	E-17
SCHEDULING	GET	/audit-logs	E-18
SCHEDULING	GET	/export	E-19
SCHEDULING	POST	/detect-conflicts	E-20
SCHEDULING	POST	/reschedule	E-21
SCHEDULING	GET	/notifications	E-22
SETTINGS	GET	/api/settings	E-01
SETTINGS	GET	/api/settings/:category	E-02
SETTINGS	PUT	/api/settings	E-03
SETTINGS	POST	/api/settings/:category/reset	E-04
SETTINGS	GET	/api/settings/export	E-05
SETTINGS	POST	/api/settings/import	E-06
SETTINGS	GET	/api/settings/overview	E-07
SETTINGS	GET	/api/settings/roles	E-08
SETTINGS	GET	/api/settings/roles/:id	E-09
SETTINGS	POST	/api/settings/roles	E-10
SETTINGS	PUT	/api/settings/roles/:id	E-11
SETTINGS	DELETE	/api/settings/roles/:id	E-12
SETTINGS	GET	/api/settings/integrations	E-13
SETTINGS	GET	/api/settings/integrations/:id	E-14
SETTINGS	POST	/api/settings/integrations	E-15
SETTINGS	PUT	/api/settings/integrations/:id	E-16
SETTINGS	PATCH	/api/settings/integrations/:id/toggle	E-17
SETTINGS	POST	/api/settings/integrations/:id/test	E-18
SETTINGS	POST	/api/settings/integrations/:id/sync	E-19
SETTINGS	GET	/api/settings/integrations/health	E-20
SETTINGS	GET	/api/settings/audit	E-21
SETTINGS	GET	/api/settings/audit/export	E-22
WORKFLOWS	GET	/api/workflows	E-01
WORKFLOWS	GET	/api/workflows/:id	E-02
WORKFLOWS	GET	/api/workflows/default	E-03
WORKFLOWS	GET	/api/workflows/active	E-04
WORKFLOWS	POST	/api/workflows	E-05
WORKFLOWS	PUT	/api/workflows/:id	E-06
WORKFLOWS	DELETE	/api/workflows/:id	E-07
WORKFLOWS	PATCH	/api/workflows/:id/status	E-08
WORKFLOWS	POST	/api/workflows/:id/duplicate	E-09
WORKFLOWS	POST	/api/workflows/:id/apply	E-10
WORKFLOWS	GET	/api/orders/:orderId/workflow-progress	E-11
WORKFLOWS	GET	/api/workflows/suggest	E-12
WORKFLOWS	GET	/api/workflows/:id/schedule-duration	E-13
WORKFLOWS	POST	/api/workflows/:id/validate-for-schedule	E-14
WORKFLOWS	GET	/api/workflows/:id/validate-geofences	E-15
WORKFLOWS	GET	/api/workflows/available-geofences	E-16
WORKFLOWS	GET	/api/workflows/geofences-by-category/:category	E-17
WORKFLOWS	GET	/api/workflows/available-customers	E-18
